thirdMeshCode,大分類,企業数,従業員数,売上高,lowerLeft_lng,lowerLeft_lat,lowerRight_lng,lowerRight_lat,upperRight_lng,upperRight_lat,upperLeft_lng,upperLeft_lat,center_lng,center_lat
53331290,E_建設業,1,7,180,133.25,35.49166667,133.2625,35.49166667,133.2625,35.5,133.25,35.5,133.25625,35.49583334
53331290,F_製造業,1,13,100,133.25,35.49166667,133.2625,35.49166667,133.2625,35.5,133.25,35.5,133.25625,35.49583334
53331290,G_卸・小売業，飲食店,2,24,460,133.25,35.49166667,133.2625,35.49166667,133.2625,35.5,133.25,35.5,133.25625,35.49583334
53331291,E_建設業,2,10,519,133.2625,35.49166667,133.275,35.49166667,133.275,35.5,133.2625,35.5,133.26875,35.49583334
53331291,G_卸・小売業，飲食店,1,23,400,133.2625,35.49166667,133.275,35.49166667,133.275,35.5,133.2625,35.5,133.26875,35.49583334
53331300,E_建設業,2,15,1871,133.375,35.41666667,133.3875,35.41666667,133.3875,35.425,133.375,35.425,133.38125,35.42083333
53331300,G_卸・小売業，飲食店,1,40,2511,133.375,35.41666667,133.3875,35.41666667,133.3875,35.425,133.375,35.425,133.38125,35.42083333
53331302,E_建設業,2,28,607,133.4,35.41666667,133.4125,35.41666667,133.4125,35.425,133.4,35.425,133.40625,35.42083333
53331302,G_卸・小売業，飲食店,1,5,168,133.4,35.41666667,133.4125,35.41666667,133.4125,35.425,133.4,35.425,133.40625,35.42083333
53331302,J_運輸・通信業,1,5,53,133.4,35.41666667,133.4125,35.41666667,133.4125,35.425,133.4,35.425,133.40625,35.42083333
53331302,L_サービス業,2,19,236,133.4,35.41666667,133.4125,35.41666667,133.4125,35.425,133.4,35.425,133.40625,35.42083333
53331304,G_卸・小売業，飲食店,1,16,1099,133.425,35.41666667,133.4375,35.41666667,133.4375,35.425,133.425,35.425,133.43125,35.42083333
53331309,L_サービス業,1,10,400,133.4875,35.41666667,133.5,35.41666667,133.5,35.425,133.4875,35.425,133.49375,35.42083333
53331310,E_建設業,15,224,6099,133.375,35.425,133.3875,35.425,133.3875,35.43333333,133.375,35.43333333,133.38125,35.42916666
53331310,F_製造業,7,47,743,133.375,35.425,133.3875,35.425,133.3875,35.43333333,133.375,35.43333333,133.38125,35.42916666
53331310,G_卸・小売業，飲食店,8,129,8131,133.375,35.425,133.3875,35.425,133.3875,35.43333333,133.375,35.43333333,133.38125,35.42916666
53331310,J_運輸・通信業,1,81,550,133.375,35.425,133.3875,35.425,133.3875,35.43333333,133.375,35.43333333,133.38125,35.42916666
53331311,F_製造業,3,106,961,133.3875,35.425,133.4,35.425,133.4,35.43333333,133.3875,35.43333333,133.39375,35.42916666
53331311,G_卸・小売業，飲食店,3,121,4528,133.3875,35.425,133.4,35.425,133.4,35.43333333,133.3875,35.43333333,133.39375,35.42916666
53331311,J_運輸・通信業,1,33,550,133.3875,35.425,133.4,35.425,133.4,35.43333333,133.3875,35.43333333,133.39375,35.42916666
53331311,L_サービス業,5,145,3010,133.3875,35.425,133.4,35.425,133.4,35.43333333,133.3875,35.43333333,133.39375,35.42916666
53331313,L_サービス業,1,3,70,133.4125,35.425,133.425,35.425,133.425,35.43333333,133.4125,35.43333333,133.41875,35.42916666
53331315,L_サービス業,1,7,74,133.4375,35.425,133.45,35.425,133.45,35.43333333,133.4375,35.43333333,133.44375,35.42916666
53331320,E_建設業,4,47,846,133.375,35.43333333,133.3875,35.43333333,133.3875,35.44166667,133.375,35.44166667,133.38125,35.4375
53331320,F_製造業,3,99,1114,133.375,35.43333333,133.3875,35.43333333,133.3875,35.44166667,133.375,35.44166667,133.38125,35.4375
53331320,G_卸・小売業，飲食店,1,8,150,133.375,35.43333333,133.3875,35.43333333,133.3875,35.44166667,133.375,35.44166667,133.38125,35.4375
53331320,L_サービス業,4,50,670,133.375,35.43333333,133.3875,35.43333333,133.3875,35.44166667,133.375,35.44166667,133.38125,35.4375
53331320,M_公務,1,35,,133.375,35.43333333,133.3875,35.43333333,133.3875,35.44166667,133.375,35.44166667,133.38125,35.4375
53331321,E_建設業,7,65,1857,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331321,F_製造業,2,36,522,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331321,G_卸・小売業，飲食店,4,48,2285,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331321,I_不動産業,1,1,18,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331321,J_運輸・通信業,2,33,252,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331321,L_サービス業,1,5,170,133.3875,35.43333333,133.4,35.43333333,133.4,35.44166667,133.3875,35.44166667,133.39375,35.4375
53331322,J_運輸・通信業,2,32,305,133.4,35.43333333,133.4125,35.43333333,133.4125,35.44166667,133.4,35.44166667,133.40625,35.4375
53331322,L_サービス業,1,7,50,133.4,35.43333333,133.4125,35.43333333,133.4125,35.44166667,133.4,35.44166667,133.40625,35.4375
53331323,J_運輸・通信業,1,4,74,133.4125,35.43333333,133.425,35.43333333,133.425,35.44166667,133.4125,35.44166667,133.41875,35.4375
53331323,L_サービス業,2,10,174,133.4125,35.43333333,133.425,35.43333333,133.425,35.44166667,133.4125,35.44166667,133.41875,35.4375
53331330,G_卸・小売業，飲食店,4,63,1486,133.375,35.44166667,133.3875,35.44166667,133.3875,35.45,133.375,35.45,133.38125,35.44583334
53331330,L_サービス業,1,15,178,133.375,35.44166667,133.3875,35.44166667,133.3875,35.45,133.375,35.45,133.38125,35.44583334
53331331,E_建設業,3,26,596,133.3875,35.44166667,133.4,35.44166667,133.4,35.45,133.3875,35.45,133.39375,35.44583334
53331331,G_卸・小売業，飲食店,3,71,1250,133.3875,35.44166667,133.4,35.44166667,133.4,35.45,133.3875,35.45,133.39375,35.44583334
53331331,J_運輸・通信業,1,25,283,133.3875,35.44166667,133.4,35.44166667,133.4,35.45,133.3875,35.45,133.39375,35.44583334
53331331,L_サービス業,1,20,230,133.3875,35.44166667,133.4,35.44166667,133.4,35.45,133.3875,35.45,133.39375,35.44583334
53331332,F_製造業,1,90,2458,133.4,35.44166667,133.4125,35.44166667,133.4125,35.45,133.4,35.45,133.40625,35.44583334
53331332,G_卸・小売業，飲食店,5,108,7120,133.4,35.44166667,133.4125,35.44166667,133.4125,35.45,133.4,35.45,133.40625,35.44583334
53331334,E_建設業,2,29,548,133.425,35.44166667,133.4375,35.44166667,133.4375,35.45,133.425,35.45,133.43125,35.44583334
53331341,E_建設業,1,6,63,133.3875,35.45,133.4,35.45,133.4,35.45833333,133.3875,35.45833333,133.39375,35.45416667
53331341,F_製造業,2,17,1260,133.3875,35.45,133.4,35.45,133.4,35.45833333,133.3875,35.45833333,133.39375,35.45416667
53331342,G_卸・小売業，飲食店,1,2,268,133.4,35.45,133.4125,35.45,133.4125,35.45833333,133.4,35.45833333,133.40625,35.45416667
53331342,L_サービス業,1,8,166,133.4,35.45,133.4125,35.45,133.4125,35.45833333,133.4,35.45833333,133.40625,35.45416667
53331343,E_建設業,3,25,588,133.4125,35.45,133.425,35.45,133.425,35.45833333,133.4125,35.45833333,133.41875,35.45416667
53331343,F_製造業,2,26,521,133.4125,35.45,133.425,35.45,133.425,35.45833333,133.4125,35.45833333,133.41875,35.45416667
53331343,G_卸・小売業，飲食店,2,22,1646,133.4125,35.45,133.425,35.45,133.425,35.45833333,133.4125,35.45833333,133.41875,35.45416667
53331343,L_サービス業,1,24,231,133.4125,35.45,133.425,35.45,133.425,35.45833333,133.4125,35.45833333,133.41875,35.45416667
53331343,M_公務,1,357,,133.4125,35.45,133.425,35.45,133.425,35.45833333,133.4125,35.45833333,133.41875,35.45416667
53331354,E_建設業,2,12,282,133.425,35.45833333,133.4375,35.45833333,133.4375,35.46666667,133.425,35.46666667,133.43125,35.4625
53331354,F_製造業,1,59,630,133.425,35.45833333,133.4375,35.45833333,133.4375,35.46666667,133.425,35.46666667,133.43125,35.4625
53331354,G_卸・小売業，飲食店,1,1,33,133.425,35.45833333,133.4375,35.45833333,133.4375,35.46666667,133.425,35.46666667,133.43125,35.4625
53331354,I_不動産業,1,1,18,133.425,35.45833333,133.4375,35.45833333,133.4375,35.46666667,133.425,35.46666667,133.43125,35.4625
53331354,J_運輸・通信業,1,23,226,133.425,35.45833333,133.4375,35.45833333,133.4375,35.46666667,133.425,35.46666667,133.43125,35.4625
53331357,F_製造業,1,25,740,133.4625,35.45833333,133.475,35.45833333,133.475,35.46666667,133.4625,35.46666667,133.46875,35.4625
53331364,G_卸・小売業，飲食店,1,5,160,133.425,35.46666667,133.4375,35.46666667,133.4375,35.475,133.425,35.475,133.43125,35.47083334
53331364,L_サービス業,1,3,62,133.425,35.46666667,133.4375,35.46666667,133.4375,35.475,133.425,35.475,133.43125,35.47083334
53331366,F_製造業,1,20,453,133.45,35.46666667,133.4625,35.46666667,133.4625,35.475,133.45,35.475,133.45625,35.47083334
53331366,G_卸・小売業，飲食店,1,,398,133.45,35.46666667,133.4625,35.46666667,133.4625,35.475,133.45,35.475,133.45625,35.47083334
53331367,E_建設業,2,24,288,133.4625,35.46666667,133.475,35.46666667,133.475,35.475,133.4625,35.475,133.46875,35.47083334
53331368,E_建設業,1,24,383,133.475,35.46666667,133.4875,35.46666667,133.4875,35.475,133.475,35.475,133.48125,35.47083334
53331368,F_製造業,1,60,1487,133.475,35.46666667,133.4875,35.46666667,133.4875,35.475,133.475,35.475,133.48125,35.47083334
53331375,L_サービス業,1,2,87,133.4375,35.475,133.45,35.475,133.45,35.48333333,133.4375,35.48333333,133.44375,35.47916667
53331376,L_サービス業,1,90,340,133.45,35.475,133.4625,35.475,133.4625,35.48333333,133.45,35.48333333,133.45625,35.47916667
53331377,E_建設業,2,20,706,133.4625,35.475,133.475,35.475,133.475,35.48333333,133.4625,35.48333333,133.46875,35.47916667
53331377,F_製造業,1,80,,133.4625,35.475,133.475,35.475,133.475,35.48333333,133.4625,35.48333333,133.46875,35.47916667
53331377,G_卸・小売業，飲食店,3,17,945,133.4625,35.475,133.475,35.475,133.475,35.48333333,133.4625,35.48333333,133.46875,35.47916667
53331378,E_建設業,2,33,800,133.475,35.475,133.4875,35.475,133.4875,35.48333333,133.475,35.48333333,133.48125,35.47916667
53331379,E_建設業,1,10,66,133.4875,35.475,133.5,35.475,133.5,35.48333333,133.4875,35.48333333,133.49375,35.47916667
53331379,F_製造業,1,8,300,133.4875,35.475,133.5,35.475,133.5,35.48333333,133.4875,35.48333333,133.49375,35.47916667
53331385,E_建設業,1,18,190,133.4375,35.48333333,133.45,35.48333333,133.45,35.49166667,133.4375,35.49166667,133.44375,35.4875
53331389,G_卸・小売業，飲食店,1,6,577,133.4875,35.48333333,133.5,35.48333333,133.5,35.49166667,133.4875,35.49166667,133.49375,35.4875
53331398,A_農業,1,2,31,133.475,35.49166667,133.4875,35.49166667,133.4875,35.5,133.475,35.5,133.48125,35.49583334
53331413,A_農業,1,4,270,133.5375,35.425,133.55,35.425,133.55,35.43333333,133.5375,35.43333333,133.54375,35.42916666
53331414,L_サービス業,1,3,110,133.55,35.425,133.5625,35.425,133.5625,35.43333333,133.55,35.43333333,133.55625,35.42916666
53331441,G_卸・小売業，飲食店,1,2,200,133.5125,35.45,133.525,35.45,133.525,35.45833333,133.5125,35.45833333,133.51875,35.45416667
53331462,A_農業,1,7,160,133.525,35.46666667,133.5375,35.46666667,133.5375,35.475,133.525,35.475,133.53125,35.47083334
53331467,D_鉱業,1,16,260,133.5875,35.46666667,133.6,35.46666667,133.6,35.475,133.5875,35.475,133.59375,35.47083334
53331494,F_製造業,1,55,880,133.55,35.49166667,133.5625,35.49166667,133.5625,35.5,133.55,35.5,133.55625,35.49583334
53331497,A_農業,1,5,180,133.5875,35.49166667,133.6,35.49166667,133.6,35.5,133.5875,35.5,133.59375,35.49583334
53331506,G_卸・小売業，飲食店,1,2,11,133.7,35.41666667,133.7125,35.41666667,133.7125,35.425,133.7,35.425,133.70625,35.42083333
53331508,L_サービス業,1,6,105,133.725,35.41666667,133.7375,35.41666667,133.7375,35.425,133.725,35.425,133.73125,35.42083333
53331538,A_農業,1,,534,133.725,35.44166667,133.7375,35.44166667,133.7375,35.45,133.725,35.45,133.73125,35.44583334
53331548,L_サービス業,1,5,50,133.725,35.45,133.7375,35.45,133.7375,35.45833333,133.725,35.45833333,133.73125,35.45416667
53331559,E_建設業,2,9,214,133.7375,35.45833333,133.75,35.45833333,133.75,35.46666667,133.7375,35.46666667,133.74375,35.4625
53331562,A_農業,1,15,820,133.65,35.46666667,133.6625,35.46666667,133.6625,35.475,133.65,35.475,133.65625,35.47083334
53331565,L_サービス業,1,4,89,133.6875,35.46666667,133.7,35.46666667,133.7,35.475,133.6875,35.475,133.69375,35.47083334
53331566,A_農業,1,3,300,133.7,35.46666667,133.7125,35.46666667,133.7125,35.475,133.7,35.475,133.70625,35.47083334
53331579,E_建設業,2,54,1282,133.7375,35.475,133.75,35.475,133.75,35.48333333,133.7375,35.48333333,133.74375,35.47916667
53331579,F_製造業,1,1,30,133.7375,35.475,133.75,35.475,133.75,35.48333333,133.7375,35.48333333,133.74375,35.47916667
53331579,J_運輸・通信業,1,13,210,133.7375,35.475,133.75,35.475,133.75,35.48333333,133.7375,35.48333333,133.74375,35.47916667
53331585,F_製造業,1,21,204,133.6875,35.48333333,133.7,35.48333333,133.7,35.49166667,133.6875,35.49166667,133.69375,35.4875
53331585,G_卸・小売業，飲食店,2,8,450,133.6875,35.48333333,133.7,35.48333333,133.7,35.49166667,133.6875,35.49166667,133.69375,35.4875
53331586,A_農業,1,,50,133.7,35.48333333,133.7125,35.48333333,133.7125,35.49166667,133.7,35.49166667,133.70625,35.4875
53331586,E_建設業,1,2,126,133.7,35.48333333,133.7125,35.48333333,133.7125,35.49166667,133.7,35.49166667,133.70625,35.4875
53331586,G_卸・小売業，飲食店,1,6,686,133.7,35.48333333,133.7125,35.48333333,133.7125,35.49166667,133.7,35.49166667,133.70625,35.4875
53331591,L_サービス業,1,26,73,133.6375,35.49166667,133.65,35.49166667,133.65,35.5,133.6375,35.5,133.64375,35.49583334
53331594,E_建設業,1,8,148,133.675,35.49166667,133.6875,35.49166667,133.6875,35.5,133.675,35.5,133.68125,35.49583334
53331595,E_建設業,1,3,30,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,F_製造業,3,379,17207,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,G_卸・小売業，飲食店,1,2,11,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,I_不動産業,1,7,35,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,J_運輸・通信業,1,9,100,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,L_サービス業,2,81,553,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331595,M_公務,1,174,,133.6875,35.49166667,133.7,35.49166667,133.7,35.5,133.6875,35.5,133.69375,35.49583334
53331596,F_製造業,1,192,11343,133.7,35.49166667,133.7125,35.49166667,133.7125,35.5,133.7,35.5,133.70625,35.49583334
53331596,G_卸・小売業，飲食店,2,2,185,133.7,35.49166667,133.7125,35.49166667,133.7125,35.5,133.7,35.5,133.70625,35.49583334
53331597,A_農業,1,5,80,133.7125,35.49166667,133.725,35.49166667,133.725,35.5,133.7125,35.5,133.71875,35.49583334
53331598,E_建設業,1,1,15,133.725,35.49166667,133.7375,35.49166667,133.7375,35.5,133.725,35.5,133.73125,35.49583334
53331599,J_運輸・通信業,1,,60,133.7375,35.49166667,133.75,35.49166667,133.75,35.5,133.7375,35.5,133.74375,35.49583334
53331600,E_建設業,2,22,407,133.75,35.41666667,133.7625,35.41666667,133.7625,35.425,133.75,35.425,133.75625,35.42083333
53331601,A_農業,1,6,170,133.7625,35.41666667,133.775,35.41666667,133.775,35.425,133.7625,35.425,133.76875,35.42083333
53331601,E_建設業,2,8,101,133.7625,35.41666667,133.775,35.41666667,133.775,35.425,133.7625,35.425,133.76875,35.42083333
53331601,F_製造業,1,5,112,133.7625,35.41666667,133.775,35.41666667,133.775,35.425,133.7625,35.425,133.76875,35.42083333
53331603,E_建設業,2,45,815,133.7875,35.41666667,133.8,35.41666667,133.8,35.425,133.7875,35.425,133.79375,35.42083333
53331603,G_卸・小売業，飲食店,1,6,170,133.7875,35.41666667,133.8,35.41666667,133.8,35.425,133.7875,35.425,133.79375,35.42083333
53331604,E_建設業,3,19,395,133.8,35.41666667,133.8125,35.41666667,133.8125,35.425,133.8,35.425,133.80625,35.42083333
53331604,F_製造業,2,18,119,133.8,35.41666667,133.8125,35.41666667,133.8125,35.425,133.8,35.425,133.80625,35.42083333
53331604,L_サービス業,1,18,100,133.8,35.41666667,133.8125,35.41666667,133.8125,35.425,133.8,35.425,133.80625,35.42083333
53331607,G_卸・小売業，飲食店,1,15,950,133.8375,35.41666667,133.85,35.41666667,133.85,35.425,133.8375,35.425,133.84375,35.42083333
53331608,F_製造業,1,16,200,133.85,35.41666667,133.8625,35.41666667,133.8625,35.425,133.85,35.425,133.85625,35.42083333
53331608,L_サービス業,1,4,55,133.85,35.41666667,133.8625,35.41666667,133.8625,35.425,133.85,35.425,133.85625,35.42083333
53331613,E_建設業,1,14,219,133.7875,35.425,133.8,35.425,133.8,35.43333333,133.7875,35.43333333,133.79375,35.42916666
53331613,F_製造業,3,201,8550,133.7875,35.425,133.8,35.425,133.8,35.43333333,133.7875,35.43333333,133.79375,35.42916666
53331613,G_卸・小売業，飲食店,3,33,1650,133.7875,35.425,133.8,35.425,133.8,35.43333333,133.7875,35.43333333,133.79375,35.42916666
53331613,J_運輸・通信業,2,29,479,133.7875,35.425,133.8,35.425,133.8,35.43333333,133.7875,35.43333333,133.79375,35.42916666
53331614,E_建設業,1,26,500,133.8,35.425,133.8125,35.425,133.8125,35.43333333,133.8,35.43333333,133.80625,35.42916666
53331614,F_製造業,3,45,554,133.8,35.425,133.8125,35.425,133.8125,35.43333333,133.8,35.43333333,133.80625,35.42916666
53331614,G_卸・小売業，飲食店,4,305,16263,133.8,35.425,133.8125,35.425,133.8125,35.43333333,133.8,35.43333333,133.80625,35.42916666
53331614,J_運輸・通信業,1,18,272,133.8,35.425,133.8125,35.425,133.8125,35.43333333,133.8,35.43333333,133.80625,35.42916666
53331614,L_サービス業,1,32,339,133.8,35.425,133.8125,35.425,133.8125,35.43333333,133.8,35.43333333,133.80625,35.42916666
53331615,E_建設業,1,6,68,133.8125,35.425,133.825,35.425,133.825,35.43333333,133.8125,35.43333333,133.81875,35.42916666
53331615,F_製造業,4,34,385,133.8125,35.425,133.825,35.425,133.825,35.43333333,133.8125,35.43333333,133.81875,35.42916666
53331615,G_卸・小売業，飲食店,8,183,6341,133.8125,35.425,133.825,35.425,133.825,35.43333333,133.8125,35.43333333,133.81875,35.42916666
53331615,J_運輸・通信業,1,5,30,133.8125,35.425,133.825,35.425,133.825,35.43333333,133.8125,35.43333333,133.81875,35.42916666
53331615,L_サービス業,3,505,4750,133.8125,35.425,133.825,35.425,133.825,35.43333333,133.8125,35.43333333,133.81875,35.42916666
53331616,E_建設業,3,30,1368,133.825,35.425,133.8375,35.425,133.8375,35.43333333,133.825,35.43333333,133.83125,35.42916666
53331616,G_卸・小売業，飲食店,8,83,2089,133.825,35.425,133.8375,35.425,133.8375,35.43333333,133.825,35.43333333,133.83125,35.42916666
53331616,I_不動産業,1,2,65,133.825,35.425,133.8375,35.425,133.8375,35.43333333,133.825,35.43333333,133.83125,35.42916666
53331616,L_サービス業,1,5,190,133.825,35.425,133.8375,35.425,133.8375,35.43333333,133.825,35.43333333,133.83125,35.42916666
53331616,M_公務,1,272,27012,133.825,35.425,133.8375,35.425,133.8375,35.43333333,133.825,35.43333333,133.83125,35.42916666
53331617,E_建設業,4,20,583,133.8375,35.425,133.85,35.425,133.85,35.43333333,133.8375,35.43333333,133.84375,35.42916666
53331617,F_製造業,1,267,9367,133.8375,35.425,133.85,35.425,133.85,35.43333333,133.8375,35.43333333,133.84375,35.42916666
53331617,G_卸・小売業，飲食店,7,33,1551,133.8375,35.425,133.85,35.425,133.85,35.43333333,133.8375,35.43333333,133.84375,35.42916666
53331617,L_サービス業,2,23,344,133.8375,35.425,133.85,35.425,133.85,35.43333333,133.8375,35.43333333,133.84375,35.42916666
53331618,E_建設業,8,77,1792,133.85,35.425,133.8625,35.425,133.8625,35.43333333,133.85,35.43333333,133.85625,35.42916666
53331618,F_製造業,3,60,795,133.85,35.425,133.8625,35.425,133.8625,35.43333333,133.85,35.43333333,133.85625,35.42916666
53331618,G_卸・小売業，飲食店,10,99,4027,133.85,35.425,133.8625,35.425,133.8625,35.43333333,133.85,35.43333333,133.85625,35.42916666
53331618,L_サービス業,2,119,1338,133.85,35.425,133.8625,35.425,133.8625,35.43333333,133.85,35.43333333,133.85625,35.42916666
53331623,E_建設業,1,10,109,133.7875,35.43333333,133.8,35.43333333,133.8,35.44166667,133.7875,35.44166667,133.79375,35.4375
53331624,E_建設業,3,21,461,133.8,35.43333333,133.8125,35.43333333,133.8125,35.44166667,133.8,35.44166667,133.80625,35.4375
53331624,G_卸・小売業，飲食店,1,4,242,133.8,35.43333333,133.8125,35.43333333,133.8125,35.44166667,133.8,35.44166667,133.80625,35.4375
53331624,J_運輸・通信業,1,7,116,133.8,35.43333333,133.8125,35.43333333,133.8125,35.44166667,133.8,35.44166667,133.80625,35.4375
53331625,E_建設業,7,147,3617,133.8125,35.43333333,133.825,35.43333333,133.825,35.44166667,133.8125,35.44166667,133.81875,35.4375
53331625,F_製造業,1,67,512,133.8125,35.43333333,133.825,35.43333333,133.825,35.44166667,133.8125,35.44166667,133.81875,35.4375
53331625,G_卸・小売業，飲食店,7,553,11462,133.8125,35.43333333,133.825,35.43333333,133.825,35.44166667,133.8125,35.44166667,133.81875,35.4375
53331625,I_不動産業,1,,12,133.8125,35.43333333,133.825,35.43333333,133.825,35.44166667,133.8125,35.44166667,133.81875,35.4375
53331625,L_サービス業,4,804,14698,133.8125,35.43333333,133.825,35.43333333,133.825,35.44166667,133.8125,35.44166667,133.81875,35.4375
53331626,E_建設業,2,118,1730,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331626,F_製造業,1,3,20,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331626,G_卸・小売業，飲食店,3,40,1579,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331626,H_金融・保険業,1,75,71634,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331626,J_運輸・通信業,1,52,662,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331626,L_サービス業,3,191,1916,133.825,35.43333333,133.8375,35.43333333,133.8375,35.44166667,133.825,35.44166667,133.83125,35.4375
53331627,B_林業，狩猟業,1,19,190,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331627,E_建設業,12,90,3246,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331627,F_製造業,1,20,80,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331627,G_卸・小売業，飲食店,2,20,1020,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331627,I_不動産業,1,2,30,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331627,L_サービス業,4,130,1429,133.8375,35.43333333,133.85,35.43333333,133.85,35.44166667,133.8375,35.44166667,133.84375,35.4375
53331628,E_建設業,1,5,96,133.85,35.43333333,133.8625,35.43333333,133.8625,35.44166667,133.85,35.44166667,133.85625,35.4375
53331634,E_建設業,3,19,211,133.8,35.44166667,133.8125,35.44166667,133.8125,35.45,133.8,35.45,133.80625,35.44583334
53331634,G_卸・小売業，飲食店,1,4,65,133.8,35.44166667,133.8125,35.44166667,133.8125,35.45,133.8,35.45,133.80625,35.44583334
53331635,E_建設業,2,27,330,133.8125,35.44166667,133.825,35.44166667,133.825,35.45,133.8125,35.45,133.81875,35.44583334
53331635,F_製造業,1,4,46,133.8125,35.44166667,133.825,35.44166667,133.825,35.45,133.8125,35.45,133.81875,35.44583334
53331635,J_運輸・通信業,1,15,152,133.8125,35.44166667,133.825,35.44166667,133.825,35.45,133.8125,35.45,133.81875,35.44583334
53331636,L_サービス業,1,5,100,133.825,35.44166667,133.8375,35.44166667,133.8375,35.45,133.825,35.45,133.83125,35.44583334
53331637,A_農業,1,15,290,133.8375,35.44166667,133.85,35.44166667,133.85,35.45,133.8375,35.45,133.84375,35.44583334
53331637,G_卸・小売業，飲食店,8,58,1428,133.8375,35.44166667,133.85,35.44166667,133.85,35.45,133.8375,35.45,133.84375,35.44583334
53331637,I_不動産業,2,15,430,133.8375,35.44166667,133.85,35.44166667,133.85,35.45,133.8375,35.45,133.84375,35.44583334
53331637,J_運輸・通信業,1,7,120,133.8375,35.44166667,133.85,35.44166667,133.85,35.45,133.8375,35.45,133.84375,35.44583334
53331637,L_サービス業,5,57,1079,133.8375,35.44166667,133.85,35.44166667,133.85,35.45,133.8375,35.45,133.84375,35.44583334
53331638,E_建設業,1,9,203,133.85,35.44166667,133.8625,35.44166667,133.8625,35.45,133.85,35.45,133.85625,35.44583334
53331638,G_卸・小売業，飲食店,2,12,482,133.85,35.44166667,133.8625,35.44166667,133.8625,35.45,133.85,35.45,133.85625,35.44583334
53331643,E_建設業,2,30,350,133.7875,35.45,133.8,35.45,133.8,35.45833333,133.7875,35.45833333,133.79375,35.45416667
53331644,F_製造業,2,65,3781,133.8,35.45,133.8125,35.45,133.8125,35.45833333,133.8,35.45833333,133.80625,35.45416667
53331644,I_不動産業,1,,45,133.8,35.45,133.8125,35.45,133.8125,35.45833333,133.8,35.45833333,133.80625,35.45416667
53331646,E_建設業,1,1,12,133.825,35.45,133.8375,35.45,133.8375,35.45833333,133.825,35.45833333,133.83125,35.45416667
53331647,E_建設業,3,34,1829,133.8375,35.45,133.85,35.45,133.85,35.45833333,133.8375,35.45833333,133.84375,35.45416667
53331647,G_卸・小売業，飲食店,7,43,1450,133.8375,35.45,133.85,35.45,133.85,35.45833333,133.8375,35.45833333,133.84375,35.45416667
53331647,H_金融・保険業,1,5,69,133.8375,35.45,133.85,35.45,133.85,35.45833333,133.8375,35.45833333,133.84375,35.45416667
53331647,L_サービス業,1,156,1915,133.8375,35.45,133.85,35.45,133.85,35.45833333,133.8375,35.45833333,133.84375,35.45416667
53331648,F_製造業,1,25,824,133.85,35.45,133.8625,35.45,133.8625,35.45833333,133.85,35.45833333,133.85625,35.45416667
53331648,G_卸・小売業，飲食店,1,9,470,133.85,35.45,133.8625,35.45,133.8625,35.45833333,133.85,35.45833333,133.85625,35.45416667
53331648,L_サービス業,5,1612,14653,133.85,35.45,133.8625,35.45,133.8625,35.45833333,133.85,35.45833333,133.85625,35.45416667
53331649,F_製造業,2,240,2500,133.8625,35.45,133.875,35.45,133.875,35.45833333,133.8625,35.45833333,133.86875,35.45416667
